# _tick,_time,frames,mean_episode_return_0,mean_episode_length_0,loss_0,mean_episode_return_1,mean_episode_length_1,loss_1,mean_episode_return_2,mean_episode_length_2,loss_2,mean_episode_return_3,mean_episode_length_3,loss_3
134,1766563610.7850971,428800,-0.6991955637931824,39.14814758300781,0.9821903705596924,0.7420259714126587,38.7283935546875,0.03331697732210159,-0.7001896500587463,39.97500228881836,0.07528023421764374,0.6989347338676453,32.744895935058594,0.07161575555801392
135,1766563612.992446,432000,-0.6991955637931824,39.14814758300781,0.9821903705596924,0.7503476738929749,41.30769348144531,0.03461180254817009,-0.7001896500587463,39.97500228881836,0.07528023421764374,0.6989347338676453,32.744895935058594,0.07161575555801392
136,1766563616.4498348,435200,-0.6991955637931824,39.14814758300781,0.9821903705596924,0.7503476738929749,41.30769348144531,0.03461180254817009,-0.7001896500587463,39.97500228881836,0.07528023421764374,0.7077895998954773,33.88172149658203,0.08837999403476715
137,1766563619.6642566,438400,-0.6991955637931824,39.14814758300781,0.9821903705596924,0.7503476738929749,41.30769348144531,0.03461180254817009,-0.7085177302360535,40.341773986816406,0.0686214491724968,0.7077895998954773,33.88172149658203,0.08837999403476715
138,1766563621.1413205,441600,-0.7071114778518677,39.49382781982422,0.9816995859146118,0.7503476738929749,41.30769348144531,0.03461180254817009,-0.7085177302360535,40.341773986816406,0.0686214491724968,0.7077895998954773,33.88172149658203,0.08837999403476715
139,1766563621.7209349,444800,-0.7071114778518677,39.49382781982422,0.9816995859146118,0.758149266242981,42.078948974609375,0.028263695538043976,-0.7085177302360535,40.341773986816406,0.0686214491724968,0.7077895998954773,33.88172149658203,0.08837999403476715
140,1766563627.5085669,448000,-0.7071114778518677,39.49382781982422,0.9816995859146118,0.758149266242981,42.078948974609375,0.028263695538043976,-0.7085177302360535,40.341773986816406,0.0686214491724968,0.716138482093811,36.604652404785156,0.07501603662967682
141,1766563628.8915377,451200,-0.7071114778518677,39.49382781982422,0.9816995859146118,0.758149266242981,42.078948974609375,0.028263695538043976,-0.7163956165313721,41.67142868041992,0.2161630541086197,0.716138482093811,36.604652404785156,0.07501603662967682
142,1766563630.3400986,454400,-0.7146214246749878,38.39189147949219,0.9830607175827026,0.758149266242981,42.078948974609375,0.028263695538043976,-0.7163956165313721,41.67142868041992,0.2161630541086197,0.716138482093811,36.604652404785156,0.07501603662967682
143,1766563630.7373986,457600,-0.7146214246749878,38.39189147949219,0.9830607175827026,0.7654780745506287,43.08333206176758,0.09611215442419052,-0.7163956165313721,41.67142868041992,0.2161630541086197,0.716138482093811,36.604652404785156,0.07501603662967682
144,1766563638.1747365,460800,-0.7146214246749878,38.39189147949219,0.9830607175827026,0.7654780745506287,43.08333206176758,0.09611215442419052,-0.7163956165313721,41.67142868041992,0.2161630541086197,0.7232298254966736,41.5,0.38497626781463623
145,1766563638.2898788,464000,-0.7146214246749878,38.39189147949219,0.9830607175827026,0.7654780745506287,43.08333206176758,0.09611215442419052,-0.7222878336906433,50.53731155395508,0.2450297623872757,0.7232298254966736,41.5,0.38497626781463623
