# _tick,_time,frames,mean_episode_return_0,mean_episode_length_0,loss_0,mean_episode_return_1,mean_episode_length_1,loss_1,mean_episode_return_2,mean_episode_length_2,loss_2,mean_episode_return_3,mean_episode_length_3,loss_3
629,1766560455.5191975,2012800,0.1783333420753479,2491.0,0.9995174407958984,-0.0912380963563919,825.6666870117188,0.9481373429298401,0.10766666382551193,1351.3333740234375,0.6396445631980896,-0.10833333432674408,1265.5,1.0307244062423706
630,1766560462.6960952,2016000,0.1783333420753479,2491.0,0.9995174407958984,-0.0912380963563919,825.6666870117188,0.9481373429298401,0.10766666382551193,1351.3333740234375,0.6396445631980896,-0.11500001698732376,1699.0,0.9930482506752014
631,1766560467.9801638,2019200,0.1783333420753479,2101.5,0.9920221567153931,-0.0912380963563919,825.6666870117188,0.9481373429298401,0.10766666382551193,1351.3333740234375,0.6396445631980896,-0.11500001698732376,1699.0,0.9930482506752014
632,1766560470.0017397,2022400,0.1783333420753479,2101.5,0.9920221567153931,-0.0912380963563919,825.6666870117188,0.9481373429298401,0.1276666671037674,1769.3333740234375,1.0596691370010376,-0.11500001698732376,1699.0,0.9930482506752014
633,1766560474.536959,2025600,0.16833332180976868,869.0,0.9958756566047668,-0.0912380963563919,825.6666870117188,0.9481373429298401,0.1276666671037674,1769.3333740234375,1.0596691370010376,-0.11500001698732376,1699.0,0.9930482506752014
634,1766560479.6397967,2028800,0.16833332180976868,869.0,0.9958756566047668,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.1276666671037674,1769.3333740234375,1.0596691370010376,-0.11500001698732376,1699.0,0.9930482506752014
635,1766560479.9839118,2032000,0.16833332180976868,869.0,0.9958756566047668,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.1276666671037674,1769.3333740234375,1.0596691370010376,-0.11499999463558197,1638.5,0.9709504246711731
636,1766560482.2679908,2035200,0.16833332180976868,869.0,0.9958756566047668,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.12099999934434891,1423.3333740234375,0.5068833231925964,-0.11499999463558197,1638.5,0.9709504246711731
637,1766560487.5939205,2038400,0.16833332180976868,869.0,0.9958756566047668,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.14100000262260437,906.0,0.4889901876449585,-0.11499999463558197,1638.5,0.9709504246711731
638,1766560492.3087115,2041600,0.16833332180976868,869.0,0.9958756566047668,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.14100000262260437,906.0,0.4889901876449585,-0.10833332687616348,1336.666748046875,0.9441444277763367
639,1766560496.024714,2044800,0.1550000011920929,1708.5,1.0042548179626465,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.14100000262260437,906.0,0.4889901876449585,-0.10833332687616348,1336.666748046875,0.9441444277763367
640,1766560500.5637789,2048000,0.1550000011920929,1708.5,1.0042548179626465,-0.10223809629678726,582.2000122070312,1.1062508821487427,0.14100000262260437,906.0,0.4889901876449585,-0.09833333641290665,1551.0,0.9880616664886475
641,1766560506.7316523,2051200,0.1550000011920929,1708.5,1.0042548179626465,-0.09223810583353043,988.5,0.9532604813575745,0.14100000262260437,906.0,0.4889901876449585,-0.09833333641290665,1551.0,0.9880616664886475
642,1766560511.8192089,2054400,0.16499999165534973,1626.5,1.0003652572631836,-0.09223810583353043,988.5,0.9532604813575745,0.14100000262260437,906.0,0.4889901876449585,-0.09833333641290665,1551.0,0.9880616664886475
643,1766560516.9400215,2057600,0.16499999165534973,1626.5,1.0003652572631836,-0.09223810583353043,988.5,0.9532604813575745,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.09833333641290665,1551.0,0.9880616664886475
644,1766560518.6783094,2060800,0.1550000011920929,2044.5,0.9953508377075195,-0.09223810583353043,988.5,0.9532604813575745,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.09833333641290665,1551.0,0.9880616664886475
645,1766560524.1939657,2064000,0.1550000011920929,1777.5,0.9997159838676453,-0.09223810583353043,988.5,0.9532604813575745,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.09833333641290665,1551.0,0.9880616664886475
646,1766560524.3069746,2067200,0.1550000011920929,1777.5,0.9997159838676453,-0.09223810583353043,988.5,0.9532604813575745,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.10499999672174454,1407.0,1.0714830160140991
647,1766560528.7807398,2070400,0.1550000011920929,1802.5,1.0009198188781738,-0.09223810583353043,988.5,0.9532604813575745,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.10499999672174454,1407.0,1.0714830160140991
648,1766560534.3631918,2073600,0.1550000011920929,1802.5,1.0009198188781738,-0.0998571366071701,820.2857666015625,1.0004568099975586,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.10499999672174454,1407.0,1.0714830160140991
649,1766560535.6514437,2076800,0.1549999862909317,1729.0,1.0016024112701416,-0.0998571366071701,820.2857666015625,1.0004568099975586,0.12099999934434891,1226.666748046875,1.5804601907730103,-0.10499999672174454,1407.0,1.0714830160140991
650,1766560536.8574674,2080000,0.1549999862909317,1729.0,1.0016024112701416,-0.0998571366071701,820.2857666015625,1.0004568099975586,0.13099999725818634,1503.5,0.3839641511440277,-0.10499999672174454,1407.0,1.0714830160140991
651,1766560543.5383708,2083200,0.15833333134651184,1450.3333740234375,0.9969403147697449,-0.0998571366071701,820.2857666015625,1.0004568099975586,0.13099999725818634,1503.5,0.3839641511440277,-0.10499999672174454,1407.0,1.0714830160140991
652,1766560544.1369548,2086400,0.15833333134651184,1450.3333740234375,0.9969403147697449,-0.0998571366071701,820.2857666015625,1.0004568099975586,0.14433333277702332,1608.666748046875,0.751118540763855,-0.10499999672174454,1407.0,1.0714830160140991
653,1766560547.4160023,2089600,0.15833333134651184,1450.3333740234375,0.9969403147697449,-0.0998571440577507,760.0,0.9446339011192322,0.14433333277702332,1608.666748046875,0.751118540763855,-0.10499999672174454,1407.0,1.0714830160140991
654,1766560550.2057545,2092800,0.15833333134651184,1450.3333740234375,0.9969403147697449,-0.0998571440577507,760.0,0.9446339011192322,0.14433333277702332,1608.666748046875,0.751118540763855,-0.11166665703058243,1597.25,0.9648429751396179
655,1766560550.4980156,2096000,0.15833333134651184,1450.3333740234375,0.9931054711341858,-0.0998571440577507,760.0,0.9446339011192322,0.14433333277702332,1608.666748046875,0.751118540763855,-0.11166665703058243,1597.25,0.9648429751396179
656,1766560556.2983627,2099200,0.15833333134651184,1450.3333740234375,0.9931054711341858,-0.0998571440577507,760.0,0.9446339011192322,0.1443333476781845,1434.5,0.9843350052833557,-0.11166665703058243,1597.25,0.9648429751396179
657,1766560559.3368752,2102400,0.15833333134651184,1450.3333740234375,0.9931054711341858,-0.0998571440577507,760.0,0.9446339011192322,0.1443333476781845,1434.5,0.9843350052833557,-0.11166665703058243,1597.25,0.9715707302093506
658,1766560562.1535683,2105600,0.15833333134651184,1450.3333740234375,0.9931054711341858,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1443333476781845,1434.5,0.9843350052833557,-0.11166665703058243,1597.25,0.9715707302093506
659,1766560563.3451765,2108800,0.15833333134651184,1450.3333740234375,0.9931054711341858,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1443333476781845,1434.5,0.8255312442779541,-0.11166665703058243,1597.25,0.9715707302093506
660,1766560566.2101917,2112000,0.15833333134651184,1450.3333740234375,0.9931054711341858,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1443333476781845,1434.5,0.8255312442779541,-0.10499999672174454,1589.3333740234375,0.9911355376243591
661,1766560567.910038,2115200,0.15833333134651184,1962.0,0.9912451505661011,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1443333476781845,1434.5,0.8255312442779541,-0.10499999672174454,1589.3333740234375,0.9911355376243591
662,1766560571.0594044,2118400,0.15833333134651184,1962.0,0.9912451505661011,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1393333375453949,756.5,0.38337787985801697,-0.10499999672174454,1589.3333740234375,0.9911355376243591
663,1766560571.2828343,2121600,0.15833333134651184,1962.0,0.9912451505661011,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1393333375453949,756.5,0.38337787985801697,-0.125,1335.0,1.014512300491333
664,1766560576.2863257,2124800,0.15833333134651184,1962.0,0.9912451505661011,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1393333375453949,756.5,0.38337787985801697,-0.13499999046325684,973.5,0.9560142159461975
665,1766560580.1086597,2128000,0.1549999862909317,1466.3333740234375,1.0004528760910034,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1393333375453949,756.5,0.38337787985801697,-0.13499999046325684,973.5,0.9560142159461975
666,1766560581.6598628,2131200,0.1549999862909317,1466.3333740234375,1.0004528760910034,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1393333375453949,756.5,0.38337787985801697,-0.1550000011920929,1376.0,0.8714033365249634
667,1766560585.8995113,2134400,0.1550000011920929,949.0,0.9937765002250671,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1393333375453949,756.5,0.38337787985801697,-0.1550000011920929,1376.0,0.8714033365249634
668,1766560588.5657582,2137600,0.1550000011920929,949.0,0.9937765002250671,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.1459999978542328,1220.666748046875,0.26355502009391785,-0.1550000011920929,1376.0,0.8714033365249634
669,1766560594.1855302,2140800,0.1550000011920929,949.0,0.9937765002250671,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.13600000739097595,1086.0,0.5085693597793579,-0.1550000011920929,1376.0,0.8714033365249634
670,1766560595.7547874,2144000,0.1550000011920929,949.0,0.9937765002250671,-0.11319047957658768,784.3333740234375,1.0089653730392456,0.13600000739097595,1086.0,0.5085693597793579,-0.1550000011920929,1609.5,0.8582229614257812
671,1766560600.276874,2147200,0.1550000011920929,949.0,0.9937765002250671,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13600000739097595,1086.0,0.5085693597793579,-0.1550000011920929,1609.5,0.8582229614257812
672,1766560601.583734,2150400,0.1550000011920929,949.0,0.9937765002250671,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13600000739097595,1086.0,0.5085693597793579,-0.15833333134651184,885.0,0.9649665355682373
673,1766560619.741468,2153600,0.1550000011920929,949.0,0.9937765002250671,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13600000739097595,1086.0,0.5085693597793579,-0.15833333134651184,1589.0,0.9770999550819397
674,1766560622.7705576,2156800,0.16499999165534973,1635.25,0.9999518394470215,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13600000739097595,1086.0,0.5085693597793579,-0.15833333134651184,1589.0,0.9770999550819397
675,1766560631.03209,2160000,0.1549999862909317,2107.5,0.9939953684806824,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13600000739097595,1086.0,0.5085693597793579,-0.15833333134651184,1589.0,0.9770999550819397
676,1766560634.7868602,2163200,0.1549999862909317,2107.5,0.9939953684806824,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13066667318344116,1239.5999755859375,0.5613481998443604,-0.15833333134651184,1589.0,0.9770999550819397
677,1766560638.1931386,2166400,0.17499999701976776,2237.5,0.9905039668083191,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13066667318344116,1239.5999755859375,0.5613481998443604,-0.15833333134651184,1589.0,0.9770999550819397
678,1766560644.948166,2169600,0.17499999701976776,1156.0,0.9901806712150574,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.13066667318344116,1239.5999755859375,0.5613481998443604,-0.15833333134651184,1589.0,0.9770999550819397
679,1766560647.7659438,2172800,0.17499999701976776,1156.0,0.9901806712150574,-0.10319048911333084,693.3333740234375,0.9406476616859436,0.12066667526960373,1748.5,0.1956152617931366,-0.15833333134651184,1589.0,0.9770999550819397
680,1766560647.898857,2176000,0.17499999701976776,1156.0,0.9901806712150574,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066667526960373,1748.5,0.1956152617931366,-0.15833333134651184,1589.0,0.9770999550819397
681,1766560652.2302272,2179200,0.16499999165534973,2375.5,0.9904507994651794,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066667526960373,1748.5,0.1956152617931366,-0.15833333134651184,1589.0,0.9770999550819397
682,1766560654.313837,2182400,0.16499999165534973,2375.5,0.9904507994651794,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1319.0,0.08096250146627426,-0.15833333134651184,1589.0,0.9770999550819397
683,1766560654.783689,2185600,0.16499999165534973,2375.5,0.9904507994651794,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1319.0,0.08096250146627426,-0.14633332192897797,1760.0,0.8934071660041809
684,1766560662.085176,2188800,0.17499999701976776,1542.0,0.9895598888397217,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1319.0,0.08096250146627426,-0.14633332192897797,1760.0,0.8934071660041809
685,1766560662.1557517,2192000,0.17499999701976776,1542.0,0.9895598888397217,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1648.0,0.21658794581890106,-0.14633332192897797,1760.0,0.8934071660041809
686,1766560662.9500518,2195200,0.17499999701976776,1542.0,0.9895598888397217,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1648.0,0.21658794581890106,-0.156333327293396,1726.0,0.6533514261245728
687,1766560669.6554434,2198400,0.17499999701976776,1542.0,0.9895598888397217,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1648.0,0.21658794581890106,-0.1563333421945572,1395.0,0.475716233253479
688,1766560669.9296508,2201600,0.19499999284744263,1492.0,0.9892441630363464,-0.11061904579401016,888.857177734375,0.9925443530082703,0.12066666036844254,1648.0,0.21658794581890106,-0.1563333421945572,1395.0,0.475716233253479
689,1766560674.1461136,2204800,0.19499999284744263,1492.0,0.9892441630363464,-0.11061904579401016,888.857177734375,0.9925443530082703,0.13066667318344116,1219.0,0.07656726986169815,-0.1563333421945572,1395.0,0.475716233253479
690,1766560676.8887932,2208000,0.19499999284744263,769.0,0.9972903728485107,-0.11061904579401016,888.857177734375,0.9925443530082703,0.13066667318344116,1219.0,0.07656726986169815,-0.1563333421945572,1395.0,0.475716233253479
691,1766560677.252262,2211200,0.19499999284744263,769.0,0.9972903728485107,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.13066667318344116,1219.0,0.07656726986169815,-0.1563333421945572,1395.0,0.475716233253479
692,1766560678.2302458,2214400,0.19499999284744263,769.0,0.9972903728485107,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.13066667318344116,1219.0,0.07656726986169815,-0.14633332192897797,2339.0,0.33545753359794617
693,1766560682.1578014,2217600,0.19499999284744263,769.0,0.9972903728485107,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.12066666036844254,682.0,0.12226399779319763,-0.14633332192897797,2339.0,0.33545753359794617
694,1766560684.3585148,2220800,0.17499999701976776,1913.0,0.9901745319366455,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.12066666036844254,682.0,0.12226399779319763,-0.14633332192897797,2339.0,0.33545753359794617
695,1766560686.5451298,2224000,0.17499999701976776,1913.0,0.9901745319366455,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.12066666036844254,682.0,0.12226399779319763,-0.14633332192897797,1362.5,0.10691190510988235
696,1766560691.6882122,2227200,0.17499999701976776,1913.0,0.9901745319366455,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.13066665828227997,1075.0,1.0049692392349243,-0.14633332192897797,1362.5,0.10691190510988235
697,1766560693.2612026,2230400,0.1850000023841858,931.5,0.9932601451873779,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.13066665828227997,1075.0,1.0049692392349243,-0.14633332192897797,1362.5,0.10691190510988235
698,1766560693.4048512,2233600,0.1850000023841858,931.5,0.9932601451873779,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.13066665828227997,1075.0,1.0049692392349243,-0.14299999177455902,806.0,1.2029151916503906
699,1766560697.5244544,2236800,0.1850000023841858,931.5,0.9932601451873779,-0.11728570610284805,601.8333740234375,1.0368632078170776,0.1406666785478592,1238.0,0.3554019033908844,-0.14299999177455902,806.0,1.2029151916503906
700,1766560699.006647,2240000,0.1850000023841858,931.5,0.9932601451873779,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,1238.0,0.3554019033908844,-0.14299999177455902,806.0,1.2029151916503906
701,1766560702.3570223,2243200,0.1850000023841858,931.5,0.9932601451873779,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,1238.0,0.3554019033908844,-0.1563333421945572,1397.3333740234375,0.567538321018219
702,1766560703.0048501,2246400,0.1850000023841858,2157.5,0.9908526539802551,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,1238.0,0.3554019033908844,-0.1563333421945572,1397.3333740234375,0.567538321018219
703,1766560706.0935147,2249600,0.1850000023841858,2157.5,0.9908526539802551,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,152.0,0.14715562760829926,-0.1563333421945572,1397.3333740234375,0.567538321018219
704,1766560709.7148068,2252800,0.20499999821186066,1968.0,1.000146746635437,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,152.0,0.14715562760829926,-0.1563333421945572,1397.3333740234375,0.567538321018219
705,1766560712.0286155,2256000,0.20499999821186066,1968.0,1.000146746635437,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,152.0,0.14715562760829926,-0.13633333146572113,1078.5,0.23008571565151215
706,1766560716.4142318,2259200,0.21100002527236938,1837.0,0.997064471244812,-0.11061904579401016,629.1666870117188,0.987932562828064,0.1406666785478592,152.0,0.14715562760829926,-0.13633333146572113,1078.5,0.23008571565151215
707,1766560719.1494315,2262400,0.21100002527236938,1837.0,0.997064471244812,-0.11061904579401016,629.1666870117188,0.987932562828064,0.16066665947437286,1796.5,0.6942225694656372,-0.13633333146572113,1078.5,0.23008571565151215
708,1766560719.2678428,2265600,0.21100002527236938,1837.0,0.997064471244812,-0.11061904579401016,629.1666870117188,0.987932562828064,0.16066665947437286,1796.5,0.6942225694656372,-0.13633333146572113,2188.0,0.7597774267196655
709,1766560720.0385902,2268800,0.21100002527236938,1837.0,0.9925602674484253,-0.11061904579401016,629.1666870117188,0.987932562828064,0.16066665947437286,1796.5,0.6942225694656372,-0.13633333146572113,2188.0,0.7597774267196655
710,1766560721.9564278,2272000,0.21100002527236938,1837.0,0.9925602674484253,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.16066665947437286,1796.5,0.6942225694656372,-0.13633333146572113,2188.0,0.7597774267196655
711,1766560727.495521,2275200,0.21100002527236938,1837.0,0.9925602674484253,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.16566665470600128,1474.0,0.9912823438644409,-0.13633333146572113,2188.0,0.7597774267196655
712,1766560732.981945,2278400,0.21100002527236938,1837.0,0.9925602674484253,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.17899999022483826,1976.0,0.6813611388206482,-0.13633333146572113,2188.0,0.7597774267196655
713,1766560733.1131423,2281600,0.21100002527236938,1837.0,0.9925602674484253,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.17899999022483826,1976.0,0.6813611388206482,-0.1313333362340927,1461.25,1.4109835624694824
714,1766560733.1935241,2284800,0.22100000083446503,2143.0,0.9929243326187134,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.17899999022483826,1976.0,0.6813611388206482,-0.1313333362340927,1461.25,1.4109835624694824
715,1766560740.4870973,2288000,0.22100000083446503,2143.0,0.9929243326187134,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.17899999022483826,1976.0,0.6813611388206482,-0.1446666717529297,2210.0,0.9290989637374878
716,1766560743.05181,2291200,0.2409999817609787,2090.5,1.0032165050506592,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.17899999022483826,1976.0,0.6813611388206482,-0.1446666717529297,2210.0,0.9290989637374878
717,1766560745.739392,2294400,0.2409999817609787,2090.5,1.0032165050506592,-0.11328572034835815,468.6000061035156,1.0169942378997803,0.17899999022483826,1976.0,0.06475195288658142,-0.1446666717529297,2210.0,0.9290989637374878
718,1766560746.8640292,2297600,0.2409999817609787,2090.5,1.0032165050506592,-0.11328571289777756,608.6666870117188,1.0134168863296509,0.17899999022483826,1976.0,0.06475195288658142,-0.1446666717529297,2210.0,0.9290989637374878
719,1766560748.893883,2300800,0.2409999817609787,2090.5,1.0032165050506592,-0.11328571289777756,608.6666870117188,1.0134168863296509,0.17899999022483826,1976.0,0.06475195288658142,-0.15133333206176758,1489.0,0.373360276222229
720,1766560759.3007767,2304000,0.2409999817609787,2090.5,1.0032165050506592,-0.11328571289777756,608.6666870117188,1.0134168863296509,0.17899999022483826,1976.0,0.06475195288658142,-0.16133332252502441,1993.5,0.24058368802070618
721,1766560759.7833765,2307200,0.2409999817609787,2090.5,1.0032165050506592,-0.11328571289777756,608.6666870117188,1.0134168863296509,0.18900001049041748,2183.5,1.2486655712127686,-0.16133332252502441,1993.5,0.24058368802070618
722,1766560762.353188,2310400,0.2343333214521408,1723.666748046875,0.9951340556144714,-0.11328571289777756,608.6666870117188,1.0134168863296509,0.18900001049041748,2183.5,1.2486655712127686,-0.16133332252502441,1993.5,0.24058368802070618
723,1766560768.3366022,2313600,0.2543333172798157,1285.0,0.9908189177513123,-0.11328571289777756,608.6666870117188,1.0134168863296509,0.18900001049041748,2183.5,1.2486655712127686,-0.16133332252502441,1993.5,0.24058368802070618
724,1766560769.7246177,2316800,0.2543333172798157,1285.0,0.9908189177513123,-0.11328571289777756,550.3333740234375,0.9742175340652466,0.18900001049041748,2183.5,1.2486655712127686,-0.16133332252502441,1993.5,0.24058368802070618
725,1766560774.40329,2320000,0.2543333172798157,1285.0,0.9908189177513123,-0.11328571289777756,550.3333740234375,0.9742175340652466,0.18900001049041748,2183.5,1.2486655712127686,-0.17133332788944244,1933.0,2.110175371170044
726,1766560775.427245,2323200,0.25599998235702515,1440.666748046875,0.9975311160087585,-0.11328571289777756,550.3333740234375,0.9742175340652466,0.18900001049041748,2183.5,1.2486655712127686,-0.17133332788944244,1933.0,2.110175371170044
727,1766560779.007692,2326400,0.25599998235702515,1440.666748046875,0.9975311160087585,-0.11328571289777756,550.3333740234375,0.9742175340652466,0.18566665053367615,830.75,0.8037176132202148,-0.17133332788944244,1933.0,2.110175371170044
728,1766560781.7115324,2329600,0.26600000262260437,1838.5,0.9889413714408875,-0.11328571289777756,550.3333740234375,0.9742175340652466,0.18566665053367615,830.75,0.8037176132202148,-0.17133332788944244,1933.0,2.110175371170044
729,1766560785.9877892,2332800,0.26600000262260437,1838.5,0.9889413714408875,-0.11328571289777756,550.3333740234375,0.9742175340652466,0.16566665470600128,1217.0,0.3004710376262665,-0.17133332788944244,1933.0,2.110175371170044
730,1766560786.2794433,2336000,0.26600000262260437,1838.5,0.9889413714408875,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16566665470600128,1217.0,0.3004710376262665,-0.17133332788944244,1933.0,2.110175371170044
731,1766560789.5639882,2339200,0.26600000262260437,1838.5,0.9889413714408875,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16566665470600128,1217.0,0.3004710376262665,-0.17133332788944244,1029.5,1.0466089248657227
732,1766560793.0715144,2342400,0.26600000262260437,1838.5,0.9889413714408875,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16899999976158142,1623.3333740234375,0.3997027575969696,-0.17133332788944244,1029.5,1.0466089248657227
733,1766560794.0636685,2345600,0.26600000262260437,1838.5,0.9889413714408875,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16899999976158142,1623.3333740234375,0.3997027575969696,-0.18133333325386047,1592.0,0.6855676174163818
734,1766560796.3927896,2348800,0.2526666522026062,2007.666748046875,0.995278000831604,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16899999976158142,1623.3333740234375,0.3997027575969696,-0.18133333325386047,1592.0,0.6855676174163818
735,1766560798.880159,2352000,0.2526666522026062,2007.666748046875,0.995278000831604,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16899999976158142,1623.3333740234375,0.3997027575969696,-0.20133331418037415,1728.0,0.5545181632041931
736,1766560807.3885925,2355200,0.2526666522026062,2007.666748046875,0.995278000831604,-0.09728571772575378,699.2000122070312,0.9909279942512512,0.16899999976158142,1623.3333740234375,0.3997027575969696,-0.1913333535194397,1262.5,0.6998125910758972
737,1766560810.01281,2358400,0.2526666522026062,2007.666748046875,0.995278000831604,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.16899999976158142,1623.3333740234375,0.3997027575969696,-0.1913333535194397,1262.5,0.6998125910758972
738,1766560812.5501168,2361600,0.2526666522026062,2007.666748046875,0.995278000831604,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1589999943971634,1111.75,0.4482799172401428,-0.1913333535194397,1262.5,0.6998125910758972
739,1766560815.5687206,2364800,0.24599997699260712,1212.666748046875,0.9910343885421753,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1589999943971634,1111.75,0.4482799172401428,-0.1913333535194397,1262.5,0.6998125910758972
740,1766560821.2851582,2368000,0.2459999918937683,1834.0,0.9867455363273621,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1589999943971634,1111.75,0.4482799172401428,-0.1913333535194397,1262.5,0.6998125910758972
741,1766560829.3230004,2371200,0.2459999918937683,1834.0,0.9867455363273621,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1523333340883255,1397.666748046875,0.13618068397045135,-0.1913333535194397,1262.5,0.6998125910758972
742,1766560830.457989,2374400,0.2459999918937683,1834.0,0.9867455363273621,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1523333340883255,1397.666748046875,0.13618068397045135,-0.19466666877269745,1083.0,0.34957244992256165
743,1766560833.6511645,2377600,0.24599997699260712,1720.666748046875,0.995468020439148,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1523333340883255,1397.666748046875,0.13618068397045135,-0.19466666877269745,1083.0,0.34957244992256165
744,1766560838.9143448,2380800,0.24599997699260712,1720.666748046875,0.995468020439148,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.1523333340883255,1397.666748046875,0.13618068397045135,-0.19466666877269745,1595.666748046875,0.2156170755624771
745,1766560843.0295498,2384000,0.24599997699260712,1720.666748046875,0.995468020439148,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.17233332991600037,1445.3333740234375,0.3948672413825989,-0.19466666877269745,1595.666748046875,0.2156170755624771
746,1766560849.907316,2387200,0.22599998116493225,1019.5,0.9946786165237427,-0.0892857164144516,901.6000366210938,0.9929704070091248,0.17233332991600037,1445.3333740234375,0.3948672413825989,-0.19466666877269745,1595.666748046875,0.2156170755624771
747,1766560855.8957171,2390400,0.22599998116493225,1019.5,0.9946786165237427,-0.08845237642526627,620.75,1.0002243518829346,0.17233332991600037,1445.3333740234375,0.3948672413825989,-0.19466666877269745,1595.666748046875,0.2156170755624771
748,1766560856.0477748,2393600,0.23600000143051147,2194.666748046875,0.9937831163406372,-0.08845237642526627,620.75,1.0002243518829346,0.17233332991600037,1445.3333740234375,0.3948672413825989,-0.19466666877269745,1595.666748046875,0.2156170755624771
749,1766560860.5598063,2396800,0.23600000143051147,2194.666748046875,0.9937831163406372,-0.08845237642526627,620.75,1.0002243518829346,0.17233332991600037,1445.3333740234375,0.3948672413825989,-0.20800000429153442,1411.3333740234375,1.5594439506530762
750,1766560862.3122008,2400000,0.25600001215934753,1726.0,0.9913060665130615,-0.08845237642526627,620.75,1.0002243518829346,0.17233332991600037,1445.3333740234375,0.3948672413825989,-0.20800000429153442,1411.3333740234375,1.5594439506530762
751,1766560864.2664096,2403200,0.25600001215934753,1726.0,0.9913060665130615,-0.08845237642526627,620.75,1.0002243518829346,0.16566665470600128,1158.666748046875,0.8329287767410278,-0.20800000429153442,1411.3333740234375,1.5594439506530762
